age,date,workclass,education,educational_num,marital_status,race,gender,hours_per_week,income_depvar
26,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,0
58,01/01/10,Self-emp-not-inc,Doctorate,16,Married-AF-spouse,White,Female,35,1
52,01/01/10,Private,HS-grad,9,Widowed,Black,Female,35,0
29,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,99,1
47,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,35,0
49,01/01/10,Private,HS-grad,9,Divorced,Black,Female,37,0
40,01/01/10,Private,11th,7,Widowed,White,Female,40,0
62,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,40,0
49,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,55,1
50,01/01/10,Private,Bachelors,13,Divorced,White,Female,50,1
31,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
48,01/01/10,Local-gov,Masters,14,Never-married,White,Female,50,0
24,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
41,01/01/10,?,HS-grad,9,Never-married,White,Female,40,0
37,01/01/10,Private,HS-grad,9,Separated,Asian-Pac-Islander,Male,60,0
45,01/01/10,Private,Bachelors,13,Married-civ-spouse,Asian-Pac-Islander,Male,45,1
63,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,16,0
36,01/01/10,Private,Masters,14,Married-civ-spouse,Asian-Pac-Islander,Male,45,0
45,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
26,01/01/10,Private,Assoc-acdm,12,Never-married,White,Female,20,0
17,01/01/10,Private,11th,7,Never-married,White,Female,25,0
27,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,36,0
43,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,65,0
35,01/01/10,Private,HS-grad,9,Never-married,White,Male,55,0
38,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,0
26,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
28,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Female,24,1
36,01/01/10,Private,11th,7,Divorced,White,Female,40,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,1
19,01/01/10,Private,HS-grad,9,Never-married,White,Male,70,0
22,01/01/10,?,Assoc-acdm,12,Never-married,White,Male,25,0
42,01/01/10,Federal-gov,10th,6,Married-civ-spouse,White,Male,40,0
50,01/01/10,Private,10th,6,Married-civ-spouse,White,Male,40,1
30,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,30,0
37,01/01/10,State-gov,Some-college,10,Married-civ-spouse,Asian-Pac-Islander,Male,40,0
54,01/01/10,Self-emp-inc,Prof-school,15,Married-civ-spouse,White,Male,40,1
52,01/01/10,Self-emp-inc,Bachelors,13,Never-married,White,Male,40,0
65,01/01/10,Private,1st-4th,2,Married-civ-spouse,Other,Male,40,0
33,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
25,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
24,01/01/10,Private,Bachelors,13,Never-married,White,Male,45,0
26,01/01/10,Private,Assoc-voc,11,Separated,Black,Female,40,0
39,01/01/10,Private,HS-grad,9,Separated,White,Male,40,1
59,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
29,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
47,01/01/10,Private,11th,7,Never-married,White,Female,45,0
23,01/01/10,?,Some-college,10,Never-married,White,Female,35,0
64,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,50,0
21,01/01/10,Private,HS-grad,9,Never-married,Other,Male,20,0
32,01/01/10,Private,Some-college,10,Married-civ-spouse,Black,Female,40,1
26,01/01/10,Private,HS-grad,9,Never-married,Black,Female,37,0
19,01/01/10,?,Some-college,10,Never-married,Black,Female,20,0
62,01/01/10,Self-emp-not-inc,Masters,14,Married-civ-spouse,White,Male,40,0
32,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,55,1
75,01/01/10,?,10th,6,Married-spouse-absent,White,Female,5,0
45,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,60,0
31,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
24,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
41,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,60,0
18,01/01/10,Private,Some-college,10,Never-married,White,Female,20,0
44,01/01/10,Private,Doctorate,16,Married-civ-spouse,White,Male,55,1
40,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,50,0
27,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
23,01/01/10,Private,Bachelors,13,Never-married,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,Other,Male,40,0
37,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
65,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,48,0
43,01/01/10,Federal-gov,Masters,14,Married-civ-spouse,White,Male,40,1
45,01/01/10,Private,HS-grad,9,Never-married,White,Male,44,0
24,01/01/10,State-gov,Bachelors,13,Never-married,White,Female,40,0
24,01/01/10,Private,Some-college,10,Never-married,White,Male,42,0
19,01/01/10,Local-gov,Some-college,10,Never-married,White,Male,35,0
37,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,65,1
24,01/01/10,Private,HS-grad,9,Never-married,White,Female,35,0
34,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
50,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Female,39,0
36,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
39,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,60,0
44,01/01/10,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,White,Male,38,0
45,01/01/10,State-gov,HS-grad,9,Married-civ-spouse,White,Male,40,0
32,01/01/10,State-gov,11th,7,Never-married,White,Male,40,0
47,01/01/10,Federal-gov,Masters,14,Married-civ-spouse,Black,Male,40,1
50,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
32,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
19,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
19,01/01/10,?,Some-college,10,Never-married,White,Female,20,0
28,01/01/10,State-gov,Masters,14,Divorced,White,Male,10,0
28,01/01/10,Private,HS-grad,9,Divorced,White,Male,50,0
39,01/01/10,Federal-gov,Masters,14,Never-married,White,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
73,01/01/10,Self-emp-not-inc,Some-college,10,Widowed,White,Female,75,0
39,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
25,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
31,01/01/10,Private,Some-college,10,Married-AF-spouse,White,Female,20,0
51,01/01/10,Private,Some-college,10,Divorced,White,Female,32,0
39,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Female,28,0
31,01/01/10,Private,Bachelors,13,Divorced,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,Black,Male,17,0
46,01/01/10,Private,Bachelors,13,Divorced,White,Male,50,1
73,01/01/10,Private,HS-grad,9,Divorced,White,Female,35,0
41,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
20,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
27,01/01/10,Private,Assoc-acdm,12,Never-married,White,Male,30,0
24,01/01/10,Private,Bachelors,13,Never-married,White,Male,35,0
20,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
39,01/01/10,Private,Assoc-voc,11,Never-married,White,Male,40,0
27,01/01/10,Private,Bachelors,13,Never-married,White,Male,28,0
33,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,60,0
33,01/01/10,Private,HS-grad,9,Married-civ-spouse,Amer-Indian-Eskimo,Male,40,0
36,01/01/10,State-gov,9th,5,Married-civ-spouse,Black,Male,40,0
55,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,36,0
19,01/01/10,Private,Some-college,10,Never-married,White,Male,40,0
35,01/01/10,Private,HS-grad,9,Never-married,White,Male,60,0
34,01/01/10,Private,5th-6th,3,Never-married,Asian-Pac-Islander,Male,40,0
62,01/01/10,State-gov,Prof-school,15,Divorced,White,Female,35,0
33,01/01/10,Self-emp-not-inc,Some-college,10,Married-civ-spouse,White,Male,40,1
39,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,55,0
36,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,Bachelors,13,Divorced,White,Female,33,0
39,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,60,0
38,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Female,10,1
18,01/01/10,Private,HS-grad,9,Never-married,White,Female,10,0
61,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,45,1
20,01/01/10,Federal-gov,Assoc-voc,11,Never-married,White,Female,36,0
35,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,65,1
27,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
66,01/01/10,Private,10th,6,Widowed,White,Female,38,0
21,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
20,01/01/10,Private,Some-college,10,Never-married,White,Female,18,0
34,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
63,01/01/10,Private,5th-6th,3,Never-married,White,Female,50,0
20,01/01/10,?,HS-grad,9,Never-married,White,Male,40,0
31,01/01/10,Private,HS-grad,9,Separated,White,Female,40,0
41,01/01/10,Private,Doctorate,16,Married-civ-spouse,White,Male,60,0
64,01/01/10,State-gov,1st-4th,2,Married-civ-spouse,Other,Male,45,0
32,01/01/10,Private,Bachelors,13,Never-married,White,Female,40,0
30,01/01/10,Local-gov,HS-grad,9,Married-civ-spouse,White,Male,50,1
36,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,72,0
22,01/01/10,Private,Some-college,10,Never-married,White,Male,12,0
53,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,50,0
50,01/01/10,Private,HS-grad,9,Widowed,Amer-Indian-Eskimo,Female,40,0
36,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
41,01/01/10,Self-emp-inc,11th,7,Married-civ-spouse,White,Male,40,0
55,01/01/10,Private,Bachelors,13,Never-married,White,Female,35,0
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
28,01/01/10,Private,Bachelors,13,Never-married,Black,Male,50,0
24,01/01/10,Local-gov,Bachelors,13,Never-married,White,Female,37,0
60,01/01/10,Private,Some-college,10,Divorced,White,Female,40,0
54,01/01/10,Private,10th,6,Married-civ-spouse,Black,Male,40,0
27,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,White,Male,60,0
30,01/01/10,Private,Masters,14,Married-civ-spouse,White,Female,30,0
54,01/01/10,Private,HS-grad,9,Widowed,White,Male,45,0
44,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
52,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,60,1
18,01/01/10,Private,11th,7,Never-married,White,Male,20,0
55,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,50,0
35,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
37,01/01/10,Private,Bachelors,13,Divorced,White,Female,40,1
22,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
45,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,45,1
38,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,60,0
48,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
35,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,40,0
21,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,50,0
37,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Asian-Pac-Islander,Male,60,1
18,01/01/10,Private,11th,7,Never-married,White,Male,25,0
26,01/01/10,Private,10th,6,Divorced,White,Male,35,0
48,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,50,0
51,01/01/10,Private,Some-college,10,Separated,Black,Male,40,1
52,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
32,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
39,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Male,60,0
51,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
54,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,0
21,01/01/10,Private,Some-college,10,Never-married,White,Female,25,0
43,01/01/10,Private,HS-grad,9,Separated,Black,Female,40,0
32,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
31,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Male,35,1
73,01/01/10,?,HS-grad,9,Married-civ-spouse,White,Male,8,0
26,01/01/10,Private,Some-college,10,Never-married,Asian-Pac-Islander,Male,60,0
35,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
73,01/01/10,Private,5th-6th,3,Married-civ-spouse,White,Male,54,1
25,01/01/10,Self-emp-not-inc,Bachelors,13,Never-married,White,Female,40,0
58,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,65,0
32,01/01/10,Private,HS-grad,9,Separated,White,Female,37,0
28,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,0
41,01/01/10,Self-emp-not-inc,Masters,14,Never-married,White,Female,30,0
53,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,48,0
49,01/01/10,Private,HS-grad,9,Separated,White,Female,35,0
55,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,40,1
29,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,50,1
28,01/01/10,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,White,Male,80,0
44,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,45,0
41,01/01/10,Private,Masters,14,Married-civ-spouse,White,Male,45,1
26,01/01/10,Private,Assoc-voc,11,Married-civ-spouse,White,Male,45,1
23,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,1
37,01/01/10,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,White,Female,40,1
23,01/01/10,Private,Bachelors,13,Never-married,White,Male,50,1
33,01/01/10,Private,Some-college,10,Never-married,Black,Female,40,0
44,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,1
21,01/01/10,Private,Some-college,10,Never-married,White,Male,30,0
36,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
44,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
23,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
26,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
32,01/01/10,Private,5th-6th,3,Never-married,White,Male,40,0
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,1
50,01/01/10,Local-gov,HS-grad,9,Separated,Black,Female,35,0
18,01/01/10,Self-emp-inc,Some-college,10,Never-married,White,Female,20,0
49,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
59,01/01/10,Private,HS-grad,9,Divorced,White,Female,40,0
38,01/01/10,Private,HS-grad,9,Separated,Black,Female,28,0
50,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,55,0
51,01/01/10,Self-emp-inc,Some-college,10,Married-civ-spouse,White,Male,55,0
22,01/01/10,Private,Some-college,10,Never-married,Asian-Pac-Islander,Male,35,0
54,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Female,40,1
37,01/01/10,Private,HS-grad,9,Never-married,White,Male,40,0
31,01/01/10,Private,Bachelors,13,Widowed,White,Male,60,0
67,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,0
43,01/01/10,?,11th,7,Separated,White,Male,40,0
21,01/01/10,Private,Some-college,10,Never-married,White,Female,40,0
30,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
32,01/01/10,Local-gov,Some-college,10,Married-civ-spouse,White,Male,50,0
36,01/01/10,Private,Assoc-voc,11,Never-married,Asian-Pac-Islander,Male,40,0
33,01/01/10,Local-gov,Bachelors,13,Never-married,Black,Male,40,0
37,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,56,0
29,01/01/10,Private,Prof-school,15,Married-civ-spouse,White,Male,48,1
18,01/01/10,?,Some-college,10,Never-married,White,Male,30,0
26,01/01/10,Private,Some-college,10,Never-married,Black,Male,40,0
51,01/01/10,Private,7th-8th,4,Married-civ-spouse,White,Male,40,0
39,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
18,01/01/10,Private,HS-grad,9,Never-married,White,Male,30,0
52,01/01/10,Private,12th,8,Married-civ-spouse,White,Male,40,0
31,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,40,0
45,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,53,1
38,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Male,38,0
21,01/01/10,Private,Assoc-acdm,12,Never-married,White,Female,35,0
33,01/01/10,Private,HS-grad,9,Separated,White,Male,40,0
39,01/01/10,Private,Some-college,10,Divorced,White,Male,40,0
31,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
43,01/01/10,Private,Bachelors,13,Married-civ-spouse,White,Male,50,1
64,01/01/10,?,Bachelors,13,Married-civ-spouse,White,Male,10,0
33,01/01/10,Self-emp-inc,Bachelors,13,Married-civ-spouse,White,Male,45,1
49,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Male,60,0
41,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
55,01/01/10,Self-emp-not-inc,Some-college,10,Divorced,White,Male,40,0
52,01/01/10,Private,Some-college,10,Divorced,Black,Female,37,0
42,01/01/10,Private,Bachelors,13,Divorced,Black,Male,40,0
24,01/01/10,Private,Some-college,10,Never-married,White,Female,30,0
42,01/01/10,Private,HS-grad,9,Married-spouse-absent,White,Male,52,0
41,01/01/10,State-gov,Bachelors,13,Married-civ-spouse,White,Male,40,1
35,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
71,01/01/10,?,5th-6th,3,Married-civ-spouse,White,Male,10,0
54,01/01/10,Federal-gov,Masters,14,Divorced,White,Male,42,1
24,01/01/10,Private,5th-6th,3,Never-married,White,Male,40,0
59,01/01/10,?,HS-grad,9,Widowed,Black,Female,40,0
30,01/01/10,?,11th,7,Never-married,Black,Female,40,0
57,01/01/10,Federal-gov,Bachelors,13,Married-civ-spouse,White,Female,40,1
58,01/01/10,State-gov,Masters,14,Married-civ-spouse,White,Male,40,1
32,01/01/10,Private,HS-grad,9,Never-married,Black,Male,40,0
22,01/01/10,Private,HS-grad,9,Never-married,White,Female,25,0
20,01/01/10,Private,HS-grad,9,Divorced,White,Female,25,0
60,01/01/10,?,Bachelors,13,Married-civ-spouse,White,Male,40,0
51,01/01/10,Private,HS-grad,9,Divorced,Black,Female,40,0
26,01/01/10,Local-gov,HS-grad,9,Never-married,Black,Female,20,0
33,01/01/10,Private,11th,7,Married-civ-spouse,White,Male,40,0
19,01/01/10,Private,10th,6,Never-married,White,Female,40,0
50,01/01/10,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,White,Female,20,1
32,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
51,01/01/10,Local-gov,Bachelors,13,Married-civ-spouse,Black,Male,40,1
18,01/01/10,Private,Some-college,10,Never-married,Asian-Pac-Islander,Female,20,0
35,01/01/10,Federal-gov,Masters,14,Married-civ-spouse,White,Male,50,1
22,01/01/10,?,Some-college,10,Divorced,White,Male,25,0
46,01/01/10,Private,HS-grad,9,Divorced,White,Male,55,0
37,01/01/10,Private,HS-grad,9,Divorced,White,Male,45,0
45,01/01/10,Private,Some-college,10,Married-civ-spouse,White,Female,20,1
63,01/01/10,Private,9th,5,Married-civ-spouse,White,Male,32,0
53,01/01/10,Private,HS-grad,9,Never-married,Asian-Pac-Islander,Male,10,0
24,01/01/10,Private,HS-grad,9,Never-married,Black,Female,40,0
65,01/01/10,?,11th,7,Married-civ-spouse,White,Male,29,0
43,01/01/10,Private,Assoc-acdm,12,Never-married,White,Female,32,1
47,01/01/10,Private,HS-grad,9,Married-civ-spouse,White,Male,40,0
41,01/01/10,Private,HS-grad,9,Never-married,White,Female,40,0
27,01/01/10,Private,HS-grad,9,Divorced,White,Male,40,0
35,01/01/10,Self-emp-inc,HS-grad,9,Married-civ-spouse,Black,Male,75,0
19,01/01/10,Private,Some-college,10,Never-married,White,Female,24,0
47,01/01/10,Private,Some-college,10,Separated,White,Female,35,0
25,01/01/10,Federal-gov,Bachelors,13,Never-married,Black,Female,40,0
59,01/01/10,Local-gov,Prof-school,15,Married-civ-spouse,White,Male,40,1
28,01/01/10,Private,10th,6,Never-married,White,Female,40,0
17,01/01/10,Private,10th,6,Never-married,White,Female,20,0
21,01/01/10,Private,Some-college,10,Never-married,Asian-Pac-Islander,Male,50,0
